rollout/ep_len_mean,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/clip_range
85.08,487424,238,0.8505785399999999,15376,31,0.7097655832767487,0.000259251,-0.0314133396896068,0.17106119791666666,0.0007436341065840679,711,0.069508925,-0.0477389432489872,-0.46579518759002286,0.2
85.66,489472,239,0.84057996,15442,31,0.717335969209671,0.000259251,-0.02134931811209147,0.16731770833333334,0.0007412690971856742,714,0.065115914,-0.02505013346672058,-0.34258364932611585,0.2
87.32,491520,240,0.86381462,15515,31,0.7499684989452362,0.000259251,-0.031300640742604934,0.15690104166666666,0.0005837405083184422,717,0.07186608,-0.06880499422550201,-0.39022303465753794,0.2
85.93,493568,241,0.8606509800000001,15579,31,0.7508160620927811,0.000259251,-0.02919760994943014,0.154296875,0.0006766994354923858,720,0.06821214,-0.04919848218560219,-0.36437099846079946,0.2
86.47,495616,242,0.8600025500000001,15640,31,0.7006703317165375,0.000259251,-0.028702901234889094,0.16455078125,0.0007557933504358516,723,0.067702875,-0.05258147791028023,-0.4129528993119796,0.2
86.54,497664,243,0.86386592,15702,31,0.7902870923280716,0.000259251,-0.0325659598747734,0.1787109375,0.0005111842083351803,726,0.08611819,-0.0552762895822525,-0.4274104870855808,0.2
88.67,499712,244,0.83361936,15761,31,0.7573928833007812,0.000259251,-0.02821672826151674,0.16227213541666666,0.0006764878971807775,729,0.12153736,-0.0777621641755104,-0.44543532095849514,0.2
89.79,501760,245,0.83759224,15838,31,0.7501779645681381,0.000259251,-0.025254718707098316,0.19124348958333334,0.0008471268238281482,732,0.16103834,-0.05464686453342438,-0.606171983294189,0.2
88.83,503808,246,0.8505617500000001,15901,31,0.7049067914485931,0.000259251,-0.014994655289531996,0.13313802083333334,0.0006758524150427547,735,0.06860383,-0.029592270031571388,-0.28334459639154375,0.2
86.78,505856,247,0.84403757,15964,31,0.7796650379896164,0.000259251,-0.019574133679270744,0.11637369791666667,0.0005348056141277387,738,0.06492323,-0.06309130787849426,-0.24961768773694834,0.2
86.55,507904,248,0.8641678,16029,31,0.7628896087408066,0.000259251,-0.025755475789386157,0.15006510416666666,0.0006701254727280078,741,0.097982205,-0.04221521317958832,-0.30392081663012505,0.2
84.43,509952,249,0.86759015,16093,31,0.7036821842193604,0.000259251,-0.024709534967162956,0.19482421875,0.00078964774729684,744,0.09740709,-0.02750316634774208,-0.42204160150140524,0.2
85.11,512000,250,0.86006015,16167,31,0.7272104918956757,0.000259251,-0.028820704804578174,0.16341145833333334,0.000745537162705053,747,0.096775115,-0.045999251306056976,-0.33236062604313094,0.2
68.62,514048,251,0.62635049,16231,31,0.5984027087688446,0.000259251,-0.03172392098349519,0.21907552083333334,0.0009109413288873233,750,0.17421368,-0.07411692291498184,-0.38770416922246415,0.2
59.37,516096,252,0.47226408999999997,16301,31,0.1864919662475586,0.000259251,-0.02663482081455489,0.3536783854166667,0.0010294903671213735,753,0.14812136,-0.06845644116401672,-0.6769592563311259,0.2
56.78,518144,253,0.41725911999999993,16359,31,0.24792778491973877,0.000259251,-0.037328974499056734,0.3133138020833333,0.0010683925077804208,756,0.1396082,-0.05594054237008095,-0.6331106225649515,0.2
65.03,520192,254,0.48783001,16426,31,0.2693908214569092,0.000259251,-0.03500689431287659,0.2610677083333333,0.0010752095889377717,759,0.10837636,-0.09691035747528076,-0.5624255826696754,0.2
73.71,522240,255,0.5577936199999999,16492,31,0.46841299533843994,0.000259251,-0.0332733565592207,0.2535807291666667,0.0009280983013013611,762,0.09765422,-0.06288117170333862,-0.6627740530918041,0.2
84.56,524288,256,0.62120626,16553,31,0.4011698365211487,0.000259251,-0.04347164025724245,0.26708984375,0.0010487720707412034,765,0.085013375,-0.07560336589813232,-0.706173167253534,0.2
91.11,526336,257,0.6852006199999999,16617,31,0.4908074736595154,0.000259251,-0.040410032224220536,0.2623697916666667,0.001053984564350685,768,0.12306392,-0.057144224643707275,-0.7228225705524286,0.2
97.87,528384,258,0.7502755399999999,16678,31,0.5411461293697357,0.000259251,-0.03239110629268301,0.2265625,0.0009569987438832565,771,0.09011516,-0.0571761354804039,-0.5762331342945496,0.2
101.67,530432,259,0.7952103799999999,16740,31,0.5889906883239746,0.000259251,-0.03950832139040964,0.26953125,0.0009434727471671067,774,0.10666652,-0.0628369078040123,-0.6184358463312188,0.2
102.3,532480,260,0.8155309100000001,16806,31,0.6428926587104797,0.000259251,-0.03657953997511262,0.23291015625,0.0007833362878955086,777,0.10493682,-0.05082779377698898,-0.5882968197887143,0.2
101.66,534528,261,0.8450731399999999,16867,31,0.6192988753318787,0.000259251,-0.03284868107099707,0.23893229166666666,0.0008710956117283786,780,0.12542287,-0.06200674921274185,-0.5207214284067353,0.2
