time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/loss,train/value_loss,train/policy_gradient_loss
30,507904,131.09,248,0.5973522299999999,16560,0.4024658203125,2470,-0.4223453256301582,0.2,0.0003,0.563134765625,1.5101057,-0.11836111545562744,0.002844841972546419,-0.0851888453355059
30,509952,137.95,249,0.60584631,16631,0.6071441471576691,2480,-0.594697502721101,0.2,0.0003,0.605029296875,1.4361577,-0.12020009756088257,0.002175105007881939,-0.09484741008200218
30,512000,146.58,250,0.6201866799999999,16703,0.5498970746994019,2490,-0.5274351832456887,0.2,0.0003,0.584228515625,1.6759138,-0.09290459752082825,0.0021933225107204635,-0.09235844908398576
30,514048,147.26,251,0.61088591,16778,0.7236640453338623,2500,-0.5893077390268445,0.2,0.0003,0.592822265625,1.5872576,-0.11200718581676483,0.0018447248377924553,-0.09441413460299372
30,516096,144.43,252,0.6109424999999999,16850,0.5566243827342987,2510,-0.4850575656630099,0.2,0.0003,0.576611328125,1.4709668,-0.10890452563762665,0.002666726760435267,-0.09040009682939854
30,518144,144.5,253,0.6126714,16918,0.5605676770210266,2520,-0.5151759128086268,0.2,0.0003,0.5759765625,1.38471,-0.10921483486890793,0.0026128744782909054,-0.09420469476608559
30,520192,143.59,254,0.61909703,16984,0.5125212073326111,2530,-0.4813720488920808,0.2,0.0003,0.559521484375,1.5950408,-0.10254041105508804,0.002812661137068062,-0.08410525157232769
30,522240,135.13,255,0.6068281999999999,17049,0.41120004653930664,2540,-0.477091009914875,0.2,0.0003,0.572705078125,1.4045539,-0.13097724318504333,0.003048395610130683,-0.09506084311869926
30,524288,121.98,256,0.59382878,17129,0.47512751817703247,2550,-0.5213276889175177,0.2,0.0003,0.589306640625,1.5433085,-0.11581600457429886,0.0027069981515523978,-0.09513526264054235
30,526336,117.67,257,0.5956158500000001,17207,0.4983203411102295,2560,-0.5155573723837733,0.2,0.0003,0.573193359375,1.2537053,-0.12274204939603806,0.0028504664331194364,-0.08969524803687819
30,528384,116.97,258,0.59182221,17273,0.5715957581996918,2570,-0.5034967784769833,0.2,0.0003,0.572412109375,1.2187335,-0.1152791902422905,0.0024657261004904286,-0.09455438916338607
30,530432,120.35,259,0.61665948,17338,0.5755628049373627,2580,-0.5149979649111629,0.2,0.0003,0.56435546875,1.2866321,-0.09458215534687042,0.0026318952737710787,-0.08869157243752852
30,532480,124.24,260,0.6200519500000001,17408,0.5887437462806702,2590,-0.5130954793654382,0.2,0.0003,0.573486328125,1.4104275,-0.10980632901191711,0.002561513735236076,-0.08972748258383945
30,534528,124.14,261,0.62013393,17466,0.6534454226493835,2600,-0.5430250052362681,0.2,0.0003,0.582373046875,1.902912,-0.11154545843601227,0.0023363185886410066,-0.09115358198760078
30,536576,128.16,262,0.62920083,17527,0.6994839012622833,2610,-0.4947615181095898,0.2,0.0003,0.5611328125,1.3697991,-0.09951936453580856,0.0024335192909347826,-0.0895769241877133
30,538624,133.05,263,0.6401135600000001,17591,0.600137859582901,2620,-0.5082491153851152,0.2,0.0003,0.61083984375,1.4156573,-0.11210070550441742,0.0021714646760301547,-0.0914738123479765
30,540672,135.82,264,0.64738772,17651,0.4914003014564514,2630,-0.5513588499277831,0.2,0.0003,0.610888671875,1.4572797,-0.11851391196250916,0.0027178033327800223,-0.09558285653183703
30,542720,124.9,265,0.58977079,17711,0.6010195016860962,2640,-0.5022432952187955,0.2,0.0003,0.57890625,1.4254911,-0.11125808209180832,0.002553316636112868,-0.08764989391784184
30,544768,118.68,266,0.57380604,17778,0.45537304878234863,2650,-0.4425012908875942,0.2,0.0003,0.552685546875,1.2722318,-0.0978112742304802,0.0032659341730322923,-0.08571142746368424
30,546816,112.33,267,0.55656825,17844,0.48983901739120483,2660,-0.4866701826453209,0.2,0.0003,0.56162109375,1.5542555,-0.11899209767580032,0.002851686988469737,-0.08895625469158404
30,548864,108.86,268,0.5222951000000001,17912,0.4382169842720032,2670,-0.5005472102202475,0.2,0.0003,0.581640625,1.391756,-0.120979905128479,0.0025560219131875784,-0.0923918781860266
30,550912,111.73,269,0.5368358999999999,17976,0.3874654769897461,2680,-0.5619050872512161,0.2,0.0003,0.621630859375,1.1765531,-0.1319354772567749,0.002653617930991459,-0.09456630501372273
30,552960,110.18,270,0.5146096499999999,18033,0.4219667911529541,2690,-0.5648741921409964,0.2,0.0003,0.6021484375,1.8202882,-0.12483192980289459,0.0025203222954587544,-0.09652815500448923
30,555008,118.35,271,0.5337340300000001,18096,0.35361993312835693,2700,-0.5253846477717161,0.2,0.0003,0.59150390625,1.406848,-0.14286859333515167,0.002988233666474116,-0.09300370083074086
30,557056,123.09,272,0.52742385,18154,0.4008178114891052,2710,-0.5553148550912738,0.2,0.0003,0.598681640625,1.3729922,-0.09940503537654877,0.0024148832770151786,-0.09205734188144561
30,559104,126.91,273,0.53234142,18223,0.43977558612823486,2720,-0.5370037350803614,0.2,0.0003,0.578173828125,1.5693944,-0.12033309042453766,0.002864428008615505,-0.09153884576808195
30,561152,131.57,274,0.5542709399999999,18288,0.5498941242694855,2730,-0.5228101923130453,0.2,0.0003,0.584716796875,1.3993022,-0.12547574937343597,0.0022654728767520283,-0.09266948379517999
30,563200,129.29,275,0.5612395600000001,18354,0.5285853147506714,2740,-0.5368000858463347,0.2,0.0003,0.584033203125,1.3511908,-0.12625247240066528,0.0023920377792819637,-0.09018256123817991
30,565248,127.16,276,0.5656818,18420,0.4392310380935669,2750,-0.5228044624440372,0.2,0.0003,0.568310546875,1.2148002,-0.1092350110411644,0.002889922615031537,-0.08787543785001617
30,567296,122.01,277,0.5701046999999999,18480,0.3959887623786926,2760,-0.4607587497681379,0.2,0.0003,0.533349609375,1.6332192,-0.11105035990476608,0.0033515131446620215,-0.08433985247393139
30,569344,122.81,278,0.5954497599999999,18542,0.42225033044815063,2770,-0.5041133376769722,0.2,0.0003,0.57802734375,1.3472729,-0.1282941699028015,0.0032119942748977336,-0.09436357319937087
30,571392,115.13,279,0.56816715,18606,0.5814360976219177,2780,-0.455506845144555,0.2,0.0003,0.547216796875,1.7850947,-0.09184273332357407,0.0024849294150044443,-0.09012284566415474
30,573440,113.73,280,0.5786575700000001,18668,0.491629958152771,2790,-0.4428508861921728,0.2,0.0003,0.52158203125,1.341919,-0.11155292391777039,0.0033789768145652487,-0.07917357523110695
30,575488,120.0,281,0.6082144500000001,18735,0.518843412399292,2800,-0.47421399112790824,0.2,0.0003,0.55146484375,1.3950486,-0.12314662337303162,0.002854695798669127,-0.0902726196713047
30,577536,112.49,282,0.5838132300000001,18804,0.6026174426078796,2810,-0.46332824798300865,0.2,0.0003,0.546044921875,1.6141397,-0.11275900900363922,0.0026388726884761125,-0.0898047425202094
30,579584,105.79,283,0.56480929,18879,0.16924893856048584,2820,-0.43657887084409597,0.2,0.0003,0.54892578125,1.5095541,-0.10591752082109451,0.004632420989582897,-0.08576128528220579
30,581632,100.55,284,0.55134229,18942,0.25587183237075806,2830,-0.4479664904996753,0.2,0.0003,0.5564453125,1.4029171,-0.1080954298377037,0.0039007267812849024,-0.08762998441234231
30,583680,89.49,285,0.49876703000000006,19011,0.2644631266593933,2840,-0.4336849029175937,0.2,0.0003,0.5291015625,1.3982298,-0.10257185995578766,0.004270943586379872,-0.08458445950236637
30,585728,92.14,286,0.51191255,19079,0.18947464227676392,2850,-0.43467897903174163,0.2,0.0003,0.539111328125,1.3236849,-0.11612894386053085,0.004079603814534494,-0.09176435032277368
30,587776,93.15,287,0.5270618300000001,19148,0.3703473210334778,2860,-0.45078461249358953,0.2,0.0003,0.550341796875,1.2273277,-0.11563876271247864,0.0034300547351449493,-0.08962331080110744
30,589824,97.08,288,0.53590732,19226,0.4297887086868286,2870,-0.43316533230245113,0.2,0.0003,0.53349609375,1.4643254,-0.12229400873184204,0.0031527832739811855,-0.08558230052003638
30,591872,101.88,289,0.55033266,19298,0.4707651734352112,2880,-0.498784136492759,0.2,0.0003,0.580078125,1.3479643,-0.11512947082519531,0.0030326836813401314,-0.09121483206108678
30,593920,108.41,290,0.56882451,19374,0.5001453459262848,2890,-0.5050800958648324,0.2,0.0003,0.58779296875,1.3365173,-0.10984805226325989,0.0026451536250533536,-0.09450689637160395
30,595968,114.2,291,0.5648174699999999,19443,0.48126769065856934,2900,-0.5272687439806759,0.2,0.0003,0.59951171875,1.3965607,-0.12658971548080444,0.0025890259090374456,-0.09614892360405065
30,598016,113.77,292,0.54322567,19514,0.552394300699234,2910,-0.5857696041464806,0.2,0.0003,0.616650390625,1.3287218,-0.12560375034809113,0.002502423803889542,-0.09575720548164099
30,600064,115.95,293,0.54315916,19577,0.430883526802063,2920,-0.5437681993469596,0.2,0.0003,0.593212890625,1.2784004,-0.10925829410552979,0.0031201200465147847,-0.09392303070053458
30,602112,118.73,294,0.5375622999999999,19640,0.43672841787338257,2930,-0.518524584453553,0.2,0.0003,0.583203125,1.3261317,-0.1260533630847931,0.0024363802185689565,-0.09023116891621612
30,604160,122.83,295,0.5516216799999999,19710,0.5660884976387024,2940,-0.5321814824827016,0.2,0.0003,0.59599609375,1.3163931,-0.11462715268135071,0.00222091831965372,-0.09690428813337348
30,606208,125.01,296,0.55846801,19771,0.5375030040740967,2950,-0.519876217097044,0.2,0.0003,0.579052734375,1.3875228,-0.11723282188177109,0.002428009630421002,-0.09025631804543081
30,608256,128.72,297,0.58262763,19839,0.5504080951213837,2960,-0.47397003090009093,0.2,0.0003,0.5701171875,1.4458798,-0.08857864886522293,0.0025384502914675977,-0.09014371252269485
30,610304,133.69,298,0.61062027,19900,0.510762631893158,2970,-0.49087569965049627,0.2,0.0003,0.56865234375,1.2287676,-0.12023945897817612,0.0027763667625549716,-0.08882355161185843
30,612352,132.98,299,0.6070496500000001,19964,0.556254655122757,2980,-0.4778927333652973,0.2,0.0003,0.572802734375,1.6220143,-0.11853566020727158,0.0020883173760012142,-0.08387650189106352
30,614400,138.21,300,0.6219358299999999,20032,0.4706849455833435,2990,-0.45920682260766627,0.2,0.0003,0.54931640625,1.2287056,-0.10243016481399536,0.003499260683747707,-0.08485916619829367
