time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,train/value_loss,train/policy_loss,train/learning_rate,train/n_updates,train/entropy_loss,train/explained_variance
428032,0.09713968999999997,209,8058,76.6,53,4.90459680557251,-0.6050060987472534,1e-05,208,-1.9446660280227661,0.2739930748939514
430080,0.06748874,210,8098,77.56,53,4.208735466003418,-1.1453685760498047,1e-05,209,-1.9446957111358643,0.17488151788711548
432128,0.05629050000000008,211,8141,83.36,53,4.994026184082031,0.2776789665222168,1e-05,210,-1.9446525573730469,0.28573137521743774
434176,0.07156378000000002,212,8181,82.66,53,5.427290916442871,0.5610250234603882,1e-05,211,-1.9446107149124146,0.17573386430740356
436224,0.0835168,213,8221,78.16,53,4.9844584465026855,0.0512399896979332,1e-05,212,-1.9445593357086182,0.16660195589065552
438272,0.06964356000000002,214,8263,86.23,53,4.608905792236328,-0.8111311197280884,1e-05,213,-1.9444620609283447,0.30423247814178467
440320,0.06861398000000002,215,8304,90.81,53,4.478915214538574,0.015540797263383865,1e-05,214,-1.944425106048584,0.2376633882522583
442368,0.10784885000000002,216,8345,95.49,53,4.394741535186768,-0.8509374856948853,1e-05,215,-1.9443893432617188,0.3405660390853882
444416,0.12203717999999998,217,8386,93.41,52,3.3750829696655273,-0.3691405653953552,1e-05,216,-1.9444245100021362,0.34299808740615845
446464,0.09623748999999998,218,8425,92.56,52,4.771147727966309,0.9690862894058228,1e-05,217,-1.9443988800048828,0.2030547857284546
448512,0.10858030000000002,219,8467,95.82,52,4.406706809997559,0.3332277238368988,1e-05,218,-1.944358468055725,0.27583301067352295
450560,0.05843578,220,8505,100.75,52,4.484865188598633,-0.20712944865226746,1e-05,219,-1.9443268775939941,0.20753580331802368
452608,0.07263911999999999,221,8546,83.72,52,3.403167486190796,0.26493436098098755,1e-05,220,-1.9443241357803345,0.23174995183944702
454656,0.07708365999999998,222,8587,76.13,52,5.793047904968262,0.8062635660171509,1e-05,221,-1.9442157745361328,0.19075173139572144
456704,0.08873609999999996,223,8626,80.86,52,5.70045280456543,-0.7432191371917725,1e-05,222,-1.9441542625427246,0.23101747035980225
458752,0.03316748999999997,224,8667,75.6,52,4.161565780639648,-0.7460888624191284,1e-05,223,-1.944283366203308,0.2817462086677551
460800,0.05619074000000004,225,8708,68.37,52,5.074872970581055,0.4070960283279419,1e-05,224,-1.944266676902771,0.3345094323158264
462848,0.03715637000000007,226,8749,78.62,52,4.712887763977051,-0.05431738868355751,1e-05,225,-1.9441688060760498,0.23730844259262085
464896,0.05867577999999998,227,8790,76.12,52,4.589224338531494,0.05638173222541809,1e-05,226,-1.9441747665405273,0.20996308326721191
466944,0.038179059999999994,228,8830,80.29,52,6.095690727233887,0.7563493251800537,1e-05,227,-1.9439914226531982,0.10730063915252686
468992,0.06734012999999997,229,8873,75.18,52,4.96882438659668,-0.3098626136779785,1e-05,228,-1.9439748525619507,0.2023966908454895
471040,0.054032189999999994,230,8914,72.22,52,6.245682716369629,1.1959446668624878,1e-05,229,-1.9440031051635742,0.1972595453262329
473088,0.08054973,231,8955,78.65,52,4.637425422668457,-0.7798489332199097,1e-05,230,-1.9439716339111328,0.1702958345413208
475136,0.06744980000000002,232,8995,76.69,52,5.166595458984375,0.8447616696357727,1e-05,231,-1.9439969062805176,0.2592660188674927
477184,0.045984969999999945,233,9037,80.86,52,4.668559551239014,-0.7143628001213074,1e-05,232,-1.9439780712127686,0.2949953079223633
479232,0.07832199999999997,234,9078,93.8,52,5.215167045593262,0.4221024811267853,1e-05,233,-1.9439655542373657,0.22673410177230835
481280,0.05967396000000006,235,9120,93.07,52,4.303528785705566,-0.2193647027015686,1e-05,234,-1.9440312385559082,0.1521039605140686
483328,0.052169490000000034,236,9161,90.46,52,3.8801934719085693,-0.14855492115020752,1e-05,235,-1.9440189599990845,0.33788156509399414
485376,0.08309227999999999,237,9202,84.07,52,5.146623611450195,1.314920425415039,1e-05,236,-1.9439024925231934,0.28663015365600586
487424,0.06429082,238,9243,77.74,52,5.125838279724121,0.20342810451984406,1e-05,237,-1.943796992301941,0.286471426486969
489472,0.07312901999999998,239,9287,72.07,52,4.331496238708496,-0.17731551826000214,1e-05,238,-1.9438626766204834,0.24720525741577148
491520,0.07789755999999998,240,9330,74.69,52,4.92925500869751,0.6511176228523254,1e-05,239,-1.94379460811615,0.29263222217559814
493568,0.062447250000000024,241,9374,66.13,52,5.422571182250977,0.46580183506011963,1e-05,240,-1.9437296390533447,0.14074039459228516
495616,0.10709884999999994,242,9416,60.26,52,6.0819220542907715,0.20116013288497925,1e-05,241,-1.943577527999878,0.2190486192703247
497664,0.07927218999999998,243,9458,65.89,52,5.829927444458008,0.19601929187774658,1e-05,242,-1.9434915781021118,0.2055646777153015
499712,0.030019990000000007,244,9501,64.53,52,5.136579990386963,-0.31112298369407654,1e-05,243,-1.943432331085205,0.29382801055908203
501760,0.09241444000000003,245,9541,70.42,52,5.368895053863525,-0.15207655727863312,1e-05,244,-1.943314790725708,0.26699066162109375
503808,0.08223668999999996,246,9582,76.05,52,4.1683502197265625,0.40511950850486755,1e-05,245,-1.9433220624923706,0.3154820203781128
505856,0.06602693999999996,247,9625,75.17,52,4.0061445236206055,-0.30416959524154663,1e-05,246,-1.9432400465011597,0.3524883985519409
507904,0.05394588999999998,248,9666,72.91,52,5.222164154052734,-0.2721397876739502,1e-05,247,-1.943225383758545,0.27972090244293213
509952,0.08525471999999996,249,9707,80.24,52,5.863691806793213,1.1799663305282593,1e-05,248,-1.9433057308197021,0.2862383723258972
512000,0.07458070999999998,250,9747,74.21,52,4.3461527824401855,-0.6335608959197998,1e-05,249,-1.9432706832885742,0.3325205445289612
514048,0.06884109000000002,251,9786,81.44,52,4.788905143737793,0.7183370590209961,1e-05,250,-1.9432551860809326,0.19656962156295776
516096,0.06155078999999996,252,9827,83.3,52,4.382557392120361,-0.6386597752571106,1e-05,251,-1.943286418914795,0.3055989146232605
518144,0.06376459999999998,253,9870,76.94,52,5.524151802062988,-0.31931936740875244,1e-05,252,-1.9432600736618042,0.24472230672836304
520192,0.06485204,254,9912,86.93,52,5.030779838562012,0.5276027917861938,1e-05,253,-1.9432151317596436,0.3165273070335388
522240,0.049725040000000054,255,9951,82.75,52,3.8298580646514893,-0.3144853413105011,1e-05,254,-1.943174958229065,0.2924268841743469
524288,0.11167877000000001,256,9992,81.69,52,4.698546409606934,0.7047498822212219,1e-05,255,-1.9432547092437744,0.37668317556381226
526336,0.08315580000000006,257,10032,91.51,52,5.835498809814453,0.879177451133728,1e-05,256,-1.942984700202942,0.1140095591545105
528384,0.04473576000000002,258,10073,82.13,52,3.1991724967956543,-1.1813421249389648,1e-05,257,-1.943135142326355,0.44168806076049805
530432,0.052898139999999996,259,10114,77.22,52,5.031301498413086,1.289599061012268,1e-05,258,-1.9430371522903442,0.2366722822189331
532480,0.062262740000000004,260,10155,83.05,52,4.422563076019287,0.009739238768815994,1e-05,259,-1.9429715871810913,0.2670683264732361
534528,0.0409822,261,10196,82.39,52,5.266928672790527,0.8737004399299622,1e-05,260,-1.942711591720581,0.21212643384933472
536576,0.06405355999999998,262,10238,82.22,52,3.848297119140625,-2.068988800048828,1e-05,261,-1.9427505731582642,0.3699641227722168
538624,0.03993095999999998,263,10277,98.43,52,3.9604554176330566,-0.5725706815719604,1e-05,262,-1.9427752494812012,0.32408857345581055
540672,0.033314119999999996,264,10316,97.27,52,3.8367459774017334,-0.14643681049346924,1e-05,263,-1.9429651498794556,0.1391729712486267
542720,0.08263773999999996,265,10358,104.77,52,4.395745277404785,-0.209636390209198,1e-05,264,-1.9428379535675049,0.33107268810272217
544768,0.07890306999999992,266,10397,88.05,52,3.0685670375823975,0.272708922624588,1e-05,265,-1.942895531654358,0.390360951423645
546816,0.07344046,267,10440,68.74,52,6.746182918548584,1.4743911027908325,1e-05,266,-1.9426560401916504,0.2649880051612854
548864,0.06636501999999998,268,10481,66.0,52,4.572650909423828,0.18584248423576355,1e-05,267,-1.9426631927490234,0.27630525827407837
550912,0.12407584000000015,269,10522,74.51,52,4.659539222717285,0.3409644365310669,1e-05,268,-1.9424479007720947,0.1989297866821289
552960,0.06409740000000007,270,10562,83.86,52,3.502370834350586,-1.3263825178146362,1e-05,269,-1.9424364566802979,0.3272216320037842
555008,0.07363237999999996,271,10602,77.83,52,4.874359130859375,-0.02364175021648407,1e-05,270,-1.9424370527267456,0.2699075937271118
557056,0.07504115999999997,272,10643,79.19,52,6.097695350646973,0.8752533793449402,1e-05,271,-1.942215085029602,0.22420215606689453
559104,0.09028504999999998,273,10684,69.51,52,3.9093170166015625,0.6030455231666565,1e-05,272,-1.9422709941864014,0.28497129678726196
561152,0.09937191999999995,274,10724,76.37,52,5.631126880645752,0.30494362115859985,1e-05,273,-1.9420971870422363,0.23101913928985596
563200,0.07861479000000005,275,10765,79.73,52,4.661962032318115,-0.844358503818512,1e-05,274,-1.942026972770691,0.3332864046096802
565248,0.08216231000000002,276,10806,74.87,52,4.010410785675049,-0.23476335406303406,1e-05,275,-1.9421360492706299,0.276847243309021
567296,0.05980195,277,10848,66.45,52,5.517489433288574,0.7064042687416077,1e-05,276,-1.9420216083526611,0.26936423778533936
569344,0.03113518000000002,278,10887,77.13,52,4.921591281890869,-0.11714942753314972,1e-05,277,-1.9420170783996582,0.2469894289970398
571392,0.03504548999999998,279,10927,76.9,52,4.245716571807861,-0.44542399048805237,1e-05,278,-1.9423240423202515,0.29921644926071167
573440,0.03789956000000002,280,10968,80.11,52,5.54703950881958,-0.17925666272640228,1e-05,279,-1.9421852827072144,0.26253634691238403
575488,0.039102059999999994,281,11010,87.19,52,6.373528957366943,0.9320841431617737,1e-05,280,-1.9421342611312866,0.23498183488845825
577536,0.06009505000000006,282,11052,78.67,52,5.671187877655029,-0.09868108481168747,1e-05,281,-1.9421557188034058,0.18284350633621216
579584,0.07901731000000005,283,11092,78.5,52,6.7094831466674805,0.9517152309417725,1e-05,282,-1.9419487714767456,0.23306715488433838
581632,0.09443431000000002,284,11133,82.83,52,4.542263507843018,0.19655762612819672,1e-05,283,-1.9420068264007568,0.36693572998046875
583680,0.04849494,285,11174,80.44,52,4.3160223960876465,-0.3890664875507355,1e-05,284,-1.9420784711837769,0.3992793560028076
585728,0.08017841999999993,286,11212,88.81,52,4.262995719909668,0.2629814147949219,1e-05,285,-1.9419790506362915,0.2935750484466553
587776,0.08192504999999997,287,11255,88.12,52,4.429172039031982,-0.3488883078098297,1e-05,286,-1.9420950412750244,0.3200291395187378
589824,0.08423212999999993,288,11297,85.18,52,5.243321895599365,0.8784456849098206,1e-05,287,-1.9419574737548828,0.24391382932662964
591872,0.0462326,289,11342,84.33,52,4.034585952758789,0.030628912150859833,1e-05,288,-1.941811203956604,0.2979322671890259
593920,0.09532521,290,11382,78.67,52,3.900578737258911,-0.5463066697120667,1e-05,289,-1.941719889640808,0.4290109872817993
595968,0.07649611,291,11422,74.1,52,5.4274001121521,0.8200163245201111,1e-05,290,-1.9417645931243896,0.17549973726272583
598016,0.05999007000000001,292,11462,65.67,52,5.4134721755981445,0.37340083718299866,1e-05,291,-1.941561222076416,0.29078322649002075
600064,0.08280419,293,11503,70.5,52,4.690052509307861,0.45861855149269104,1e-05,292,-1.9414368867874146,0.22977983951568604
602112,0.08258087000000001,294,11544,85.94,52,3.9779934883117676,-1.0650817155838013,1e-05,293,-1.9415216445922852,0.32814544439315796
604160,0.09942817000000007,295,11585,93.88,52,3.749356746673584,-2.076753854751587,1e-05,294,-1.9419052600860596,0.3611627221107483
606208,0.08583053999999998,296,11627,95.36,52,4.280825138092041,-1.2842684984207153,1e-05,295,-1.941759705543518,0.34919971227645874
608256,0.08234313,297,11667,105.83,52,4.625012397766113,0.892791748046875,1e-05,296,-1.9417979717254639,0.2802245020866394
610304,0.09084306999999998,298,11708,109.28,52,4.421963214874268,-0.8849151134490967,1e-05,297,-1.9418137073516846,0.2973290681838989
612352,0.024511169999999992,299,11749,93.42,52,3.850895404815674,0.30798640847206116,1e-05,298,-1.9418681859970093,0.36801284551620483
614400,0.06351453000000003,300,11788,94.54,52,4.403480052947998,-1.4529989957809448,1e-05,299,-1.9415907859802246,0.31009042263031006
616448,0.09744200999999998,301,11831,84.88,52,3.3821816444396973,0.07549423724412918,1e-05,300,-1.941684603691101,0.2706071734428406
618496,0.09190832000000004,302,11870,84.34,52,5.524420738220215,0.46190202236175537,1e-05,301,-1.9413431882858276,0.21515583992004395
620544,0.08595455999999992,303,11909,78.14,52,4.090949535369873,-0.4482119083404541,1e-05,302,-1.9414122104644775,0.37219125032424927
622592,0.03900737000000003,304,11952,69.7,52,5.26091194152832,-0.10407914221286774,1e-05,303,-1.941346287727356,0.3131435513496399
624640,0.06887834999999988,305,11994,66.06,52,6.069662570953369,0.5675742626190186,1e-05,304,-1.9412434101104736,0.26416826248168945
626688,0.10834352000000003,306,12034,64.41,52,4.505555152893066,0.2232791781425476,1e-05,305,-1.9412983655929565,0.3148115277290344
628736,0.05948549000000005,307,12073,66.82,52,4.816556453704834,-0.14362597465515137,1e-05,306,-1.9409446716308594,0.28915512561798096
630784,0.08672601,308,12115,74.85,52,5.261012077331543,-0.07288448512554169,1e-05,307,-1.9409518241882324,0.2807214856147766
632832,0.07828427999999996,309,12156,73.53,52,4.057301044464111,0.15075768530368805,1e-05,308,-1.9409385919570923,0.2747493386268616
634880,0.12002996999999999,310,12198,76.28,52,5.150103569030762,0.6563726663589478,1e-05,309,-1.94046151638031,0.2529031038284302
636928,0.06814527999999999,311,12239,65.23,52,5.543796062469482,0.6245076656341553,1e-05,310,-1.94033944606781,0.1941879391670227
638976,0.08617650000000003,312,12280,68.83,52,5.270096778869629,-0.1347830891609192,1e-05,311,-1.940173864364624,0.25835782289505005
641024,0.02619315999999998,313,12319,75.29,52,4.735472679138184,-1.072544813156128,1e-05,312,-1.9401384592056274,0.3447421193122864
643072,0.05626057999999995,314,12362,79.6,52,3.9444596767425537,-1.1654541492462158,1e-05,313,-1.9406037330627441,0.25328195095062256
645120,0.09497097999999994,315,12403,78.74,52,5.547714710235596,0.9622877836227417,1e-05,314,-1.940359354019165,0.24501007795333862
647168,0.07363195000000003,316,12445,78.36,51,4.043221473693848,0.18806613981723785,1e-05,315,-1.940320611000061,0.3334119915962219
649216,0.07283350000000001,317,12485,65.72,51,5.029707431793213,0.22278662025928497,1e-05,316,-1.9402140378952026,0.3231263756752014
651264,0.05247529000000001,318,12528,69.75,51,4.802043914794922,-0.5501047968864441,1e-05,317,-1.9399588108062744,0.2808404564857483
653312,0.09447055999999994,319,12568,75.04,51,4.349936485290527,-0.21821866929531097,1e-05,318,-1.9400742053985596,0.32422029972076416
655360,0.038791459999999986,320,12608,81.68,51,4.572613716125488,-0.6781355142593384,1e-05,319,-1.9406898021697998,0.3254532217979431
657408,0.08578155999999999,321,12651,88.86,51,2.862144947052002,0.008688922971487045,1e-05,320,-1.9408409595489502,0.3073338270187378
659456,0.07727543,322,12694,87.22,51,4.834952354431152,0.322617769241333,1e-05,321,-1.9404910802841187,0.3543485999107361
661504,0.08717265000000005,323,12735,74.68,51,4.985476970672607,-0.1416359543800354,1e-05,322,-1.9404085874557495,0.3001147508621216
663552,0.08275848,324,12775,64.83,51,5.265341758728027,0.5781199932098389,1e-05,323,-1.940286636352539,0.16760599613189697
665600,0.09623909999999998,325,12817,67.46,51,5.751990795135498,0.9324555993080139,1e-05,324,-1.940323829650879,0.32045435905456543
667648,0.04151175999999996,326,12859,64.06,51,5.136044502258301,0.7690316438674927,1e-05,325,-1.9401211738586426,0.30771923065185547
669696,0.03791888999999999,327,12901,65.09,51,4.691066265106201,-0.4173096716403961,1e-05,326,-1.9397985935211182,0.32677119970321655
671744,0.07088774000000005,328,12944,61.54,51,5.070970058441162,-1.044467806816101,1e-05,327,-1.9401588439941406,0.35622525215148926
673792,0.09355115000000003,329,12986,67.17,51,5.1854143142700195,1.228501796722412,1e-05,328,-1.940198302268982,0.3266741633415222
675840,0.10469184999999999,330,13026,78.64,51,5.023693084716797,-0.1538054347038269,1e-05,329,-1.9401108026504517,0.33514368534088135
677888,0.08692539000000005,331,13069,80.11,51,2.9299306869506836,-0.39942699670791626,1e-05,330,-1.9404138326644897,0.3390101194381714
679936,0.08946390000000001,332,13110,84.65,51,4.237209320068359,0.20557081699371338,1e-05,331,-1.940267562866211,0.3840256929397583
681984,0.06584567,333,13152,87.62,51,3.596447229385376,-0.9311487674713135,1e-05,332,-1.940266728401184,0.40657639503479004
684032,0.08554170000000007,334,13196,83.34,51,3.2290101051330566,0.5743485689163208,1e-05,333,-1.9402570724487305,0.4526721239089966
686080,0.08563546999999998,335,13239,83.1,51,4.851385593414307,-0.039288245141506195,1e-05,334,-1.9399704933166504,0.3638278841972351
688128,0.08121567000000002,336,13280,87.79,51,4.691827774047852,0.7881457805633545,1e-05,335,-1.9396849870681763,0.3087480664253235
690176,0.11403058999999999,337,13322,73.97,51,4.673157691955566,-1.8222873210906982,1e-05,336,-1.9396432638168335,0.3709683418273926
692224,0.07209893999999997,338,13365,80.53,51,4.24530029296875,0.550047755241394,1e-05,337,-1.9397588968276978,0.3393998146057129
694272,0.06861777,339,13407,75.08,51,3.9484806060791016,0.5752295851707458,1e-05,338,-1.9395390748977661,0.31911033391952515
696320,0.11789340000000001,340,13450,72.28,51,5.370377540588379,-0.25413161516189575,1e-05,339,-1.9393876791000366,0.34808772802352905
698368,0.10744163999999999,341,13491,62.7,51,5.241925239562988,0.6334749460220337,1e-05,340,-1.9393764734268188,0.27141112089157104
700416,0.04276707999999999,342,13531,62.58,51,4.768954277038574,0.3758980929851532,1e-05,341,-1.939376950263977,0.2613523602485657
702464,0.07087205999999999,343,13572,64.72,51,4.86605167388916,-0.5993469953536987,1e-05,342,-1.9391100406646729,0.295026957988739
704512,0.047321699999999974,344,13616,65.02,51,5.796087741851807,-0.23941101133823395,1e-05,343,-1.939443588256836,0.3160945773124695
706560,0.04546076000000001,345,13657,65.69,51,5.2891716957092285,0.2730569839477539,1e-05,344,-1.9393068552017212,0.3376617431640625
708608,0.09455459999999997,346,13698,59.17,51,4.440191745758057,-0.911998450756073,1e-05,345,-1.9392536878585815,0.4135986566543579
710656,0.052829070000000034,347,13739,63.31,51,5.400174617767334,0.47368523478507996,1e-05,346,-1.939062237739563,0.28907835483551025
712704,0.07442362,348,13781,57.55,51,4.8043293952941895,-0.1384618878364563,1e-05,347,-1.93915593624115,0.30630701780319214
714752,0.06206744999999994,349,13823,63.58,51,4.522806167602539,0.17291074991226196,1e-05,348,-1.9391276836395264,0.3499242663383484
716800,0.10023617999999995,350,13864,60.76,51,4.3867878913879395,0.1421615183353424,1e-05,349,-1.9390623569488525,0.3985874056816101
718848,0.09658289999999999,351,13906,65.33,51,5.461152076721191,-0.0197916142642498,1e-05,350,-1.938591480255127,0.2511897683143616
720896,0.05998773000000004,352,13950,60.84,51,4.451427459716797,-0.06946481019258499,1e-05,351,-1.938981056213379,0.36437541246414185
722944,0.09567252000000005,353,13992,68.16,51,5.185232162475586,0.4658764898777008,1e-05,352,-1.9385902881622314,0.28418588638305664
724992,0.08345758000000002,354,14034,75.53,51,3.776803731918335,-0.18450568616390228,1e-05,353,-1.9386452436447144,0.3286106586456299
727040,0.09413526999999998,355,14075,78.81,51,3.6229445934295654,-0.13615791499614716,1e-05,354,-1.9388548135757446,0.4367648959159851
729088,0.06263751000000008,356,14118,77.15,51,4.8282270431518555,0.614935040473938,1e-05,355,-1.9389739036560059,0.34694862365722656
731136,0.06364669999999997,357,14160,80.32,51,5.235182285308838,0.3058718740940094,1e-05,356,-1.9382809400558472,0.28479546308517456
733184,0.13094891999999997,358,14201,79.39,51,3.7927169799804688,-0.7227517366409302,1e-05,357,-1.938352346420288,0.3649275302886963
735232,0.13205636999999998,359,14242,75.88,51,4.1520490646362305,0.6000906229019165,1e-05,358,-1.9385185241699219,0.28196966648101807
737280,0.08961372999999996,360,14284,73.71,51,4.387426376342773,0.16722872853279114,1e-05,359,-1.9383288621902466,0.29810476303100586
739328,0.09731738999999998,361,14325,74.74,51,4.940086364746094,-0.8175140023231506,1e-05,360,-1.9382734298706055,0.4111659526824951
741376,0.10720129000000002,362,14367,69.79,51,4.127063274383545,-0.9443638324737549,1e-05,361,-1.9386188983917236,0.35666340589523315
743424,0.09683044000000006,363,14407,79.08,51,4.677967548370361,0.1845775544643402,1e-05,362,-1.9386816024780273,0.42274630069732666
745472,0.08415072999999999,364,14449,82.63,51,3.8832578659057617,-0.18456387519836426,1e-05,363,-1.9386563301086426,0.4211137294769287
747520,0.033955199999999984,365,14492,69.22,51,5.0101094245910645,0.7613328695297241,1e-05,364,-1.9384301900863647,0.2892226576805115
749568,0.04720402999999997,366,14534,67.96,51,4.578819751739502,-0.6618045568466187,1e-05,365,-1.9380369186401367,0.3946264386177063
751616,0.09903743000000001,367,14576,67.22,51,4.141455173492432,0.7513996958732605,1e-05,366,-1.9384496212005615,0.41853517293930054
753664,0.07857069000000001,368,14619,76.58,51,4.208355903625488,0.158490851521492,1e-05,367,-1.9380950927734375,0.3700958490371704
755712,0.07988828000000002,369,14661,78.53,51,3.5149922370910645,-0.3472946286201477,1e-05,368,-1.9380278587341309,0.31607675552368164
757760,0.07083149000000001,370,14703,76.62,51,4.58467960357666,0.39905184507369995,1e-05,369,-1.9378823041915894,0.3612287640571594
759808,0.05733695999999995,371,14746,59.62,51,4.984791278839111,0.6482346653938293,1e-05,370,-1.9376360177993774,0.2939116954803467
761856,0.05749359999999995,372,14787,64.41,51,5.518518447875977,-0.8316363096237183,1e-05,371,-1.9373717308044434,0.31252557039260864
763904,0.10052547999999999,373,14829,67.45,51,4.650439262390137,0.935029149055481,1e-05,372,-1.937780499458313,0.3168298006057739
765952,0.12032440000000001,374,14870,70.52,51,3.9977588653564453,-0.963929295539856,1e-05,373,-1.9375466108322144,0.36386895179748535
768000,0.06903254000000006,375,14912,72.56,51,3.7513418197631836,-0.5737341046333313,1e-05,374,-1.937819480895996,0.4062802195549011
770048,0.08778161000000002,376,14953,69.57,51,4.537464141845703,-0.2977062463760376,1e-05,375,-1.937935709953308,0.43210846185684204
772096,0.11447533000000007,377,14997,63.16,51,4.7089762687683105,0.6510453224182129,1e-05,376,-1.9377779960632324,0.3407343029975891
774144,0.07523735000000001,378,15039,61.47,51,4.355520248413086,0.3320487439632416,1e-05,377,-1.9376392364501953,0.341283917427063
776192,0.08509535,379,15081,66.29,51,4.392862796783447,-1.3025325536727905,1e-05,378,-1.9374704360961914,0.35901689529418945
778240,0.12520595,380,15126,67.7,51,4.934933662414551,0.5787855386734009,1e-05,379,-1.9374198913574219,0.3081539273262024
780288,0.11490258,381,15168,73.82,51,4.831715106964111,0.6345775723457336,1e-05,380,-1.9373013973236084,0.3195769786834717
782336,0.08391271000000006,382,15209,80.83,51,3.7818613052368164,-1.3051456212997437,1e-05,381,-1.937431812286377,0.4635704755783081
784384,0.14375110999999996,383,15251,80.82,51,3.5080411434173584,-0.9355435967445374,1e-05,382,-1.9378849267959595,0.3806127905845642
786432,0.10646918000000005,384,15293,86.37,51,3.903320074081421,0.43949392437934875,1e-05,383,-1.9373100996017456,0.41949087381362915
788480,0.07022463000000002,385,15335,70.03,51,5.234653949737549,-0.34393495321273804,1e-05,384,-1.9373806715011597,0.22805243730545044
790528,0.061019720000000034,386,15376,62.62,51,5.593245506286621,0.6984524726867676,1e-05,385,-1.9371511936187744,0.21321368217468262
792576,0.09682543000000005,387,15418,53.99,51,4.988448143005371,0.4434739947319031,1e-05,386,-1.9369922876358032,0.3706020712852478
794624,0.08882864000000003,388,15459,56.71,51,5.039246559143066,0.04723097383975983,1e-05,387,-1.936632513999939,0.34213095903396606
796672,0.08796886999999998,389,15502,55.98,51,4.694738388061523,-0.26575472950935364,1e-05,388,-1.9364423751831055,0.3100595474243164
798720,0.09673626000000002,390,15544,56.12,51,5.4144978523254395,0.29814404249191284,1e-05,389,-1.936302661895752,0.34597527980804443
800768,0.0576285,391,15584,60.71,51,5.044651031494141,-0.1877015382051468,1e-05,390,-1.9360493421554565,0.29664647579193115
802816,0.10280357000000001,392,15627,62.89,51,3.6194350719451904,-0.161167711019516,1e-05,391,-1.936560869216919,0.4143716096878052
804864,0.10689200999999998,393,15667,67.99,51,5.090245246887207,0.3464655876159668,1e-05,392,-1.9363528490066528,0.35303932428359985
806912,0.14064911,394,15707,74.5,51,4.07192850112915,-0.19234022498130798,1e-05,393,-1.9360666275024414,0.36208343505859375
808960,0.12073069,395,15748,70.67,51,4.060197830200195,-0.2761039137840271,1e-05,394,-1.9363936185836792,0.2728203535079956
811008,0.10356074999999994,396,15790,71.06,51,5.215094566345215,0.8806888461112976,1e-05,395,-1.9358623027801514,0.29602915048599243
813056,0.06519849999999996,397,15830,69.47,51,6.227908611297607,1.4974075555801392,1e-05,396,-1.9352856874465942,0.32040733098983765
815104,0.08033093000000001,398,15870,66.59,51,4.706894874572754,-0.903043270111084,1e-05,397,-1.9353476762771606,0.3023468852043152
817152,0.09307794000000001,399,15912,68.83,51,4.236769199371338,-0.042002029716968536,1e-05,398,-1.9358845949172974,0.3883756995201111
819200,0.10713479000000005,400,15953,64.79,51,5.2360005378723145,0.4731713533401489,1e-05,399,-1.9349806308746338,0.34532660245895386
821248,0.12320753000000004,401,15995,69.16,51,3.480759620666504,-0.1691434234380722,1e-05,400,-1.9349853992462158,0.4251721501350403
823296,0.10874861,402,16035,73.35,51,4.13077974319458,0.9307536482810974,1e-05,401,-1.9352989196777344,0.3921942114830017
825344,0.061878350000000006,403,16075,73.74,51,4.471532821655273,0.13771724700927734,1e-05,402,-1.9347829818725586,0.3188938498497009
827392,0.06765689999999998,404,16117,67.21,51,4.931835174560547,0.43348294496536255,1e-05,403,-1.934014081954956,0.35495853424072266
829440,0.06027787000000001,405,16160,58.38,51,4.458334922790527,-1.2446428537368774,1e-05,404,-1.9339731931686401,0.4062334895133972
831488,0.10835514,406,16203,53.4,51,5.581663131713867,-0.2488706111907959,1e-05,405,-1.9338557720184326,0.32347190380096436
833536,0.10485926999999996,407,16245,53.23,51,5.1984357833862305,0.938332200050354,1e-05,406,-1.9341152906417847,0.35759109258651733
835584,0.14193401000000003,408,16288,55.83,51,5.333069801330566,0.41820764541625977,1e-05,407,-1.9337828159332275,0.3757878541946411
837632,0.06210313000000003,409,16329,57.98,51,5.144759178161621,-0.6979491114616394,1e-05,408,-1.9334205389022827,0.24085545539855957
839680,0.11260389999999998,410,16370,61.13,51,4.684978008270264,-0.6067630648612976,1e-05,409,-1.9339613914489746,0.39305663108825684
841728,0.10667429,411,16411,66.58,51,4.289370059967041,0.16606950759887695,1e-05,410,-1.9342899322509766,0.3828609585762024
843776,0.09754234,412,16450,66.92,51,4.669647216796875,0.4688112437725067,1e-05,411,-1.9344727993011475,0.38846802711486816
845824,0.13242071,413,16493,66.47,51,4.748924732208252,0.13504080474376678,1e-05,412,-1.933996558189392,0.3142639994621277
847872,0.11245935999999995,414,16535,63.35,51,5.288872718811035,0.0673307254910469,1e-05,413,-1.9334967136383057,0.3574056029319763
849920,0.09547196000000001,415,16576,67.79,51,4.558460712432861,-1.4605780839920044,1e-05,414,-1.933330774307251,0.3919137120246887
851968,0.060875000000000054,416,16615,67.62,51,4.851302146911621,-1.2823066711425781,1e-05,415,-1.9336203336715698,0.34966808557510376
854016,0.09665861000000005,417,16654,69.36,51,4.778378486633301,-0.14230182766914368,1e-05,416,-1.9336885213851929,0.34373944997787476
856064,0.08017854000000005,418,16694,64.65,51,4.147531986236572,0.791396975517273,1e-05,417,-1.9336512088775635,0.36272984743118286
858112,0.08833928999999997,419,16738,66.08,51,4.550539493560791,0.9797203540802002,1e-05,418,-1.9332302808761597,0.388943612575531
