time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/policy_loss,train/explained_variance,train/value_loss,train/entropy_loss,train/learning_rate,train/n_updates
187,152,382976,15.49,0.06002640000000001,2505,-0.002987863030284643,8.940696716308594e-07,0.00027727719862014055,-0.1942913681268692,0.008304675227817087,186
188,152,385024,14.99,0.05097464,2518,0.002310782205313444,-1.1920928955078125e-07,0.00038387978565879166,-0.18665209412574768,0.008304675227817087,187
189,152,387072,15.17,0.05031377,2532,-0.004000654444098473,2.6226043701171875e-06,0.0006293636397458613,-0.16556322574615479,0.008304675227817087,188
190,152,389120,14.45,0.04514983,2545,0.0060763005167245865,-5.960464477539062e-07,0.0011699426686391234,-0.18232744932174683,0.008304675227817087,189
191,152,391168,16.54,0.0640057,2558,-0.007261209189891815,-2.384185791015625e-07,0.0017488289158791304,-0.20461389422416687,0.008304675227817087,190
192,152,393216,17.52,0.07155983999999999,2570,0.014187944121658802,4.172325134277344e-07,0.0018552690744400024,-0.3184035122394562,0.008304675227817087,191
193,153,395264,16.64,0.06315718000000001,2583,-0.011071917600929737,-2.2649765014648438e-06,0.000725014426279813,-0.43817707896232605,0.008304675227817087,192
194,153,397312,16.06,0.05473818999999999,2594,0.004338664002716541,-1.1920928955078125e-07,0.00023390617570839822,-0.4490669369697571,0.008304675227817087,193
195,153,399360,16.81,0.06303781000000001,2607,-0.0023627656046301126,4.172325134277344e-07,0.000154066743561998,-0.44857293367385864,0.008304675227817087,194
196,153,401408,16.19,0.06454841,2621,0.00033240363700315356,-8.344650268554688e-07,0.00015076273120939732,-0.399467796087265,0.008304675227817087,195
197,153,403456,17.05,0.06552636000000002,2633,-0.0008553712395951152,6.556510925292969e-07,0.00015633649309165776,-0.38524460792541504,0.008304675227817087,196
198,153,405504,15.43,0.047391829999999996,2646,-0.0005319633637554944,2.384185791015625e-07,0.00013614069030154496,-0.35227689146995544,0.008304675227817087,197
199,153,407552,15.42,0.04651431,2659,-0.0007258829427883029,-1.1920928955078125e-07,9.94431393337436e-05,-0.32269322872161865,0.008304675227817087,198
200,153,409600,16.21,0.05752835000000001,2671,-8.021875692065805e-05,7.152557373046875e-07,8.111217903206125e-05,-0.3011035621166229,0.008304675227817087,199
201,153,411648,16.21,0.057994109999999995,2684,-0.0005455277278088033,-4.76837158203125e-07,0.00010485449456609786,-0.2909274399280548,0.008304675227817087,200
202,153,413696,15.73,0.05749667000000001,2696,-0.00041286408668383956,1.1920928955078125e-07,0.00010835297871381044,-0.2671557664871216,0.008304675227817087,201
203,153,415744,15.38,0.04852025,2709,0.0003004657046403736,-9.5367431640625e-07,0.00010907866817433387,-0.2522563934326172,0.008304675227817087,202
204,153,417792,15.03,0.04844208,2722,-0.0005327213439159095,4.172325134277344e-07,8.525359589839354e-05,-0.2641151249408722,0.008304675227817087,203
205,153,419840,15.97,0.05701376,2735,-0.00019410552340559661,-8.344650268554688e-07,9.05418346519582e-05,-0.24368387460708618,0.008304675227817087,204
206,153,421888,15.22,0.046214740000000004,2748,-0.0003380973939783871,-4.76837158203125e-07,0.00013499220949597657,-0.23783080279827118,0.008304675227817087,205
207,153,423936,15.44,0.05755991,2760,-0.0007154041668400168,-3.5762786865234375e-07,6.765721627743915e-05,-0.21964746713638306,0.008304675227817087,206
208,153,425984,15.96,0.05907918,2773,-0.00010106752597494051,-3.5762786865234375e-07,0.00010460361954756081,-0.2054518610239029,0.008304675227817087,207
209,153,428032,15.51,0.05304860999999999,2786,-0.0008671916439197958,1.7881393432617188e-07,0.00011780871864175424,-0.1890345811843872,0.008304675227817087,208
210,153,430080,15.0,0.0503376,2799,3.3700001949910074e-05,7.748603820800781e-07,0.00011108689068350941,-0.17456719279289246,0.008304675227817087,209
211,153,432128,15.07,0.04810217000000001,2811,-0.0005330999847501516,-1.6689300537109375e-06,0.00011791100405389443,-0.16432932019233704,0.008304675227817087,210
212,153,434176,15.61,0.06011931000000001,2825,0.00038482280797325075,0.0,0.00010784507321659476,-0.16400887072086334,0.008304675227817087,211
213,153,436224,15.54,0.05200783000000001,2838,-0.0013798933941870928,-7.152557373046875e-07,0.00013396803115028888,-0.15721344947814941,0.008304675227817087,212
214,153,438272,14.86,0.048453609999999994,2851,0.0007120224181562662,-2.384185791015625e-07,0.00013536462211050093,-0.14324039220809937,0.008304675227817087,213
215,153,440320,14.48,0.0412243,2864,-0.001347580924630165,3.5762786865234375e-07,0.00019085458188783377,-0.13654273748397827,0.008304675227817087,214
216,153,442368,15.58,0.06131321000000001,2877,0.001983890775591135,-5.960464477539062e-07,0.00028600881341844797,-0.1425282210111618,0.008304675227817087,215
217,153,444416,15.97,0.05942697999999999,2890,-0.0031583246309310198,1.7881393432617188e-07,0.0006096489960327744,-0.13921286165714264,0.008304675227817087,216
218,153,446464,15.81,0.05624424999999999,2903,0.006069521885365248,3.5762786865234375e-07,0.0012105905916541815,-0.15537865459918976,0.008304675227817087,217
219,153,448512,16.05,0.05248016,2916,-0.00851301196962595,-3.5762786865234375e-07,0.0017679830780252814,-0.20434392988681793,0.008304675227817087,218
220,153,450560,15.17,0.0482161,2930,0.009962777607142925,1.7881393432617188e-07,0.001607850892469287,-0.2767784595489502,0.008304675227817087,219
221,153,452608,16.12,0.05598300999999999,2944,-0.007637836039066315,-5.364418029785156e-06,0.0007848397362977266,-0.2794071435928345,0.008304675227817087,220
222,153,454656,16.3,0.0608333,2957,0.005809256341308355,5.960464477539063e-08,0.0004010996490251273,-0.31509822607040405,0.008304675227817087,221
223,153,456704,16.8,0.06858023,2969,-0.0028950257692486048,2.980232238769531e-07,0.00018697991617955267,-0.3393414616584778,0.008304675227817087,222
224,153,458752,15.99,0.05907492999999999,2982,0.001020062598399818,1.1920928955078125e-07,0.00017172469233628362,-0.352072536945343,0.008304675227817087,223
225,153,460800,15.88,0.058065059999999995,2995,-0.0011060325196012855,1.1920928955078125e-07,0.00013476010644808412,-0.3108958601951599,0.008304675227817087,224
226,153,462848,16.02,0.05719094,3008,0.0003476288402453065,-2.384185791015625e-07,0.00016343279276043177,-0.302899569272995,0.008304675227817087,225
227,153,464896,16.22,0.06251169000000001,3021,-0.0010543514508754015,-2.384185791015625e-07,0.00012534261622931808,-0.2873840630054474,0.008304675227817087,226
228,153,466944,16.36,0.061763889999999995,3033,0.00012743374099954963,-1.1920928955078125e-07,0.0001275445829378441,-0.26073822379112244,0.008304675227817087,227
229,153,468992,15.86,0.05548233999999999,3046,-0.0004918467020615935,1.1920928955078125e-07,0.00012832939682994038,-0.2539187967777252,0.008304675227817087,228
230,153,471040,16.25,0.05958574,3059,-0.00016756025434006006,1.1920928955078125e-06,0.00010782998288050294,-0.23811385035514832,0.008304675227817087,229
231,153,473088,15.54,0.05010572,3072,-0.00032243222813121974,5.960464477539063e-08,0.00011556905519682914,-0.2313765287399292,0.008304675227817087,230
232,153,475136,15.17,0.055614989999999996,3085,-0.0005509891198016703,-7.152557373046875e-07,7.130156882340088e-05,-0.21610581874847412,0.008304675227817087,231
233,153,477184,16.48,0.06819282999999998,3099,0.00040603874367661774,2.980232238769531e-07,0.0001143991612480022,-0.20175093412399292,0.008304675227817087,232
234,153,479232,15.77,0.05501187,3112,0.00011999395792372525,5.364418029785156e-07,0.00015625070955138654,-0.2092868685722351,0.008304675227817087,233
235,153,481280,14.99,0.04796068,3125,-0.0002800808579195291,-1.1920928955078125e-07,0.00010813769767992198,-0.2178928554058075,0.008304675227817087,234
236,153,483328,14.87,0.04607199000000001,3139,-0.00028132155421189964,2.980232238769531e-07,9.543415217194706e-05,-0.2075420320034027,0.008304675227817087,235
237,153,485376,15.35,0.04883728,3152,-0.0002639136218931526,-5.960464477539062e-07,6.103240593802184e-05,-0.19826292991638184,0.008304675227817087,236
238,153,487424,15.13,0.050308359999999996,3165,-6.894420948810875e-05,2.384185791015625e-07,9.192110155709088e-05,-0.19011816382408142,0.008304675227817087,237
239,153,489472,14.57,0.049538639999999995,3179,-0.000394232920370996,-9.5367431640625e-07,0.0001027088874252513,-0.18394428491592407,0.008304675227817087,238
240,153,491520,14.99,0.04626616,3192,-0.00015630613779649138,2.980232238769531e-07,0.00010102464148076251,-0.17344047129154205,0.008304675227817087,239
241,153,493568,16.1,0.06260241999999999,3205,-0.0003829501220025122,-1.1920928955078125e-07,5.8327423175796866e-05,-0.16614161431789398,0.008304675227817087,240
242,154,495616,15.13,0.053790160000000004,3217,2.2010241082170978e-05,3.5762786865234375e-07,0.00012875490938313305,-0.1588326245546341,0.008304675227817087,241
243,154,497664,14.86,0.04624934,3230,-0.0006797920214012265,-1.1920928955078125e-07,0.00011398705828469247,-0.14968925714492798,0.008304675227817087,242
244,154,499712,15.47,0.053392619999999995,3243,0.0005910212639719248,4.76837158203125e-07,8.656586578581482e-05,-0.14288322627544403,0.008304675227817087,243
245,154,501760,14.9,0.04359640999999999,3257,-0.000291231379378587,-3.0994415283203125e-06,9.971141116693616e-05,-0.14607656002044678,0.008304675227817087,244
246,153,503808,14.8,0.04520394,3271,0.0005579610588029027,-3.5762786865234375e-07,8.756165334489197e-05,-0.15833298861980438,0.008304675227817087,245
247,153,505856,15.0,0.05188045999999999,3285,-0.0010728648630902171,0.0,0.00011742202332243323,-0.14649978280067444,0.008304675227817087,246
248,153,507904,15.01,0.04694004,3298,0.002412433037534356,9.5367431640625e-07,0.00022740516578778625,-0.15389390289783478,0.008304675227817087,247
249,153,509952,16.13,0.06364664,3311,-0.003059165785089135,1.7881393432617188e-07,0.00032357044983655214,-0.1752694845199585,0.008304675227817087,248
250,154,512000,15.24,0.05492880999999999,3324,0.002625266322866082,1.7881393432617188e-07,0.00046367666800506413,-0.17332270741462708,0.008304675227817087,249
251,154,514048,15.49,0.05416288999999999,3337,-0.004324859939515591,-5.960464477539062e-07,0.0006911855307407677,-0.15478122234344482,0.008304675227817087,250
252,154,516096,15.3,0.054422809999999995,3349,0.004653965122997761,0.0,0.0010785062331706285,-0.1593998670578003,0.008304675227817087,251
253,154,518144,14.41,0.03955048999999999,3362,-0.007095374632626772,-1.9073486328125e-06,0.0014960137195885181,-0.1683068573474884,0.008304675227817087,252
254,154,520192,14.94,0.04585488000000001,3375,0.006622090004384518,2.86102294921875e-06,0.0015366470906883478,-0.20032501220703125,0.008304675227817087,253
255,154,522240,15.69,0.05684129,3388,-0.006947088520973921,-1.1920928955078125e-06,0.0011669150553643703,-0.19286832213401794,0.008304675227817087,254
256,154,524288,15.56,0.04997085999999999,3401,0.005942303687334061,5.960464477539063e-08,0.0008382709929719567,-0.2245485782623291,0.008304675227817087,255
257,154,526336,15.83,0.05948358999999999,3414,-0.005167785100638866,-4.76837158203125e-07,0.0004180349933449179,-0.23439373075962067,0.008304675227817087,256
258,154,528384,15.08,0.052209250000000006,3428,0.002442944096401334,-1.1920928955078125e-07,0.0002651185786817223,-0.21296292543411255,0.008304675227817087,257
259,154,530432,15.57,0.06026478999999999,3441,-0.0015787070151418447,1.1920928955078125e-07,0.0001939364883583039,-0.2058025300502777,0.008304675227817087,258
260,154,532480,15.54,0.057047289999999994,3454,0.0013604696141555905,-1.1920928955078125e-07,0.00019523868104442954,-0.22519010305404663,0.008304675227817087,259
261,154,534528,15.47,0.05470479,3467,-0.0012918455759063363,-1.1920928955078125e-07,0.00015974539564922452,-0.21426817774772644,0.008304675227817087,260
262,154,536576,15.03,0.046004540000000003,3480,0.0005368555430322886,1.1920928955078125e-07,0.00012947610230185091,-0.20596405863761902,0.008304675227817087,261
263,154,538624,15.37,0.0537084,3493,-0.0009384849108755589,0.0,7.486643880838528e-05,-0.19887201488018036,0.008304675227817087,262
264,154,540672,15.53,0.06258678000000001,3506,0.0006772708729840815,5.364418029785156e-07,0.00010022566129919142,-0.18617455661296844,0.008304675227817087,263
265,154,542720,15.07,0.04995720000000001,3518,-0.0007218862883746624,-1.1920928955078125e-07,0.0001475994649808854,-0.19330698251724243,0.008304675227817087,264
266,154,544768,15.37,0.05534457000000001,3531,-0.00012053521641064435,0.0,0.000102623162092641,-0.17641989886760712,0.008304675227817087,265
267,154,546816,14.53,0.04464566,3545,-0.0004420116019900888,0.0,0.0001108306460082531,-0.16638633608818054,0.008304675227817087,266
268,154,548864,14.68,0.043343499999999986,3559,-0.00036274833837524056,3.0994415283203125e-06,6.790316547267139e-05,-0.15359735488891602,0.008304675227817087,267
269,154,550912,15.31,0.054629000000000004,3573,5.102163413539529e-05,-3.5762786865234375e-07,6.710934394504875e-05,-0.14270195364952087,0.008304675227817087,268
270,154,552960,15.39,0.054311029999999996,3587,-0.00012550625251606107,6.556510925292969e-07,0.00010088457202073187,-0.14376722276210785,0.008304675227817087,269
271,154,555008,15.66,0.05763668,3600,-0.00030326953856274486,2.980232238769531e-07,0.00011587316112127155,-0.13789664208889008,0.008304675227817087,270
272,154,557056,16.23,0.060737759999999995,3613,-0.0002185301564168185,8.940696716308594e-07,0.00011473333870526403,-0.12978939712047577,0.008304675227817087,271
273,154,559104,14.51,0.04321147999999999,3626,0.00017179289716295898,1.1324882507324219e-06,9.616727766115218e-05,-0.12193005532026291,0.008304675227817087,272
274,154,561152,15.6,0.05947537,3639,-0.00014606288459617645,4.172325134277344e-07,6.779861723771319e-05,-0.12951837480068207,0.008304675227817087,273
275,154,563200,15.47,0.05812106,3651,1.822205013013445e-05,0.0,9.169532131636515e-05,-0.12349139899015427,0.008304675227817087,274
276,154,565248,14.8,0.04460765999999999,3665,-0.00015572940174024552,-3.5762786865234375e-07,0.0001243816368514672,-0.12512078881263733,0.008304675227817087,275
277,154,567296,15.15,0.05020325,3678,-0.0002841673558577895,-9.5367431640625e-07,7.520049985032529e-05,-0.11808876693248749,0.008304675227817087,276
278,154,569344,14.31,0.041118779999999994,3690,0.000271482189418748,1.1920928955078125e-07,7.725038449279964e-05,-0.11559552699327469,0.008304675227817087,277
279,154,571392,15.37,0.05095941,3703,-0.0005346474936231971,0.0,9.119392780121416e-05,-0.11594700068235397,0.008304675227817087,278
280,154,573440,15.11,0.05342238999999999,3715,0.00047556275967508554,5.960464477539063e-08,9.898230928229168e-05,-0.11158749461174011,0.008304675227817087,279
281,154,575488,15.05,0.054910719999999996,3729,-0.0010126898996531963,-4.76837158203125e-07,0.00013511076394934207,-0.11110331118106842,0.008304675227817087,280
282,154,577536,14.76,0.04460636,3742,0.0006431022193282843,2.384185791015625e-07,0.0001767152571119368,-0.10404294729232788,0.008304675227817087,281
283,154,579584,15.06,0.046535009999999995,3755,-0.0009502437897026539,-2.0265579223632812e-06,0.00025296350941061974,-0.09709566831588745,0.008304675227817087,282
284,154,581632,14.65,0.04752163,3767,0.0025516971945762634,-1.1920928955078125e-07,0.0005566139006987214,-0.11676310747861862,0.008304675227817087,283
285,154,583680,14.51,0.04519036,3780,-0.0040314397774636745,-1.1920928955078125e-07,0.0010296637192368507,-0.12345440685749054,0.008304675227817087,284
286,154,585728,16.47,0.06279821999999999,3792,0.005855599418282509,1.0132789611816406e-06,0.001525982515886426,-0.15417206287384033,0.008304675227817087,285
287,154,587776,14.85,0.04116091,3805,-0.008043380454182625,-2.7418136596679688e-06,0.0013596942881122231,-0.19861099123954773,0.008304675227817087,286
288,154,589824,15.87,0.059713649999999986,3817,0.005343341268599033,2.980232238769531e-07,0.0007197311497293413,-0.22412768006324768,0.008304675227817087,287
289,154,591872,15.76,0.05794861999999999,3829,-0.0031069014221429825,5.364418029785156e-07,0.0003703529655467719,-0.2127915620803833,0.008304675227817087,288
290,154,593920,16.17,0.06087259,3842,0.002224462106823921,1.1920928955078125e-07,0.0002463736745994538,-0.24731150269508362,0.008304675227817087,289
291,154,595968,15.18,0.05016954,3854,-0.001960175111889839,2.384185791015625e-07,0.00016636986401863396,-0.22726769745349884,0.008304675227817087,290
292,154,598016,15.25,0.052300299999999994,3867,0.00011410091246943921,0.0,0.00010242030839435756,-0.19444392621517181,0.008304675227817087,291
293,154,600064,14.72,0.048064479999999986,3880,-0.0007101676892489195,-2.384185791015625e-07,0.00011474164784885943,-0.1731613129377365,0.008304675227817087,292
294,154,602112,14.5,0.042785729999999994,3894,5.570285429712385e-05,-1.1920928955078125e-07,8.088111644610763e-05,-0.15982823073863983,0.008304675227817087,293
295,154,604160,15.68,0.05673433,3907,-0.0005081415874883533,-5.960464477539062e-07,6.927063805051148e-05,-0.1529732644557953,0.008304675227817087,294
296,154,606208,16.13,0.06814091,3919,-6.656147161265835e-05,5.960464477539063e-08,9.898388088913634e-05,-0.14179128408432007,0.008304675227817087,295
297,154,608256,14.92,0.04617349,3932,-0.00021891240612603724,-2.384185791015625e-07,0.00013690543710254133,-0.13109323382377625,0.008304675227817087,296
298,154,610304,15.74,0.057752399999999995,3945,-9.355309884995222e-05,0.0,7.65731674619019e-05,-0.13000251352787018,0.008304675227817087,297
299,154,612352,15.23,0.05194369,3957,-0.00020454911282286048,0.0,9.292161848861724e-05,-0.12404484301805496,0.008304675227817087,298
300,154,614400,15.03,0.05369672,3970,-0.00019485599477775395,2.384185791015625e-07,9.478152060182765e-05,-0.11929424107074738,0.008304675227817087,299
301,154,616448,14.42,0.04429949,3983,-0.00014660254237242043,-1.1920928955078125e-07,0.00010613118502078578,-0.11198704689741135,0.008304675227817087,300
302,154,618496,14.79,0.05171463999999999,3995,6.825375749031082e-05,2.384185791015625e-07,6.135030707810074e-05,-0.10897213220596313,0.008304675227817087,301
303,154,620544,15.2,0.04880834999999999,4009,0.00015380825789179653,-1.1920928955078125e-07,8.695341239217669e-05,-0.11166553199291229,0.008304675227817087,302
304,154,622592,14.76,0.04663529999999999,4022,-0.0002551956567913294,0.0,8.20454370114021e-05,-0.11416620016098022,0.008304675227817087,303
305,154,624640,14.47,0.040871660000000004,4036,-4.841464033233933e-05,-2.384185791015625e-07,8.198410796467215e-05,-0.10964461416006088,0.008304675227817087,304
306,154,626688,14.68,0.046808749999999996,4050,-0.00036576107959263027,-7.152557373046875e-07,5.214889824856073e-05,-0.10439139604568481,0.008304675227817087,305
307,154,628736,15.29,0.05536753,4064,0.00010223643039353192,-1.1920928955078125e-07,7.470415584975854e-05,-0.10073200613260269,0.008304675227817087,306
308,154,630784,14.59,0.04583799999999999,4077,-0.0006257451605051756,5.960464477539063e-08,0.00012113358388887718,-0.09512744843959808,0.008304675227817087,307
309,154,632832,14.24,0.04062016999999999,4090,0.0002701043849810958,-1.1920928955078125e-07,9.488687646808103e-05,-0.08937941491603851,0.008304675227817087,308
310,154,634880,14.73,0.04696415,4103,-0.0004876263265032321,-2.5033950805664062e-06,0.00011067945888498798,-0.08486338704824448,0.008304675227817087,309
311,154,636928,15.91,0.06485316,4115,0.0011452713515609503,-1.1920928955078125e-07,0.00023594922095071524,-0.09304289519786835,0.008304675227817087,310
312,154,638976,14.76,0.05085786,4128,-0.0022458580788224936,-4.76837158203125e-07,0.0004961203085258603,-0.09208562225103378,0.008304675227817087,311
313,154,641024,14.32,0.04176223999999999,4141,0.002648719819262624,1.7881393432617188e-07,0.0009439499699510634,-0.0960947796702385,0.008304675227817087,312
314,154,643072,15.2,0.05208983,4154,-0.0044226255267858505,-1.1920928955078125e-07,0.001701496192254126,-0.10758054256439209,0.008304675227817087,313
315,154,645120,15.85,0.05819540999999999,4167,0.006756696850061417,1.7881393432617188e-06,0.002099558711051941,-0.1838076263666153,0.008304675227817087,314
316,154,647168,15.76,0.05684733,4180,-0.004739889409393072,-8.344650268554688e-07,0.001039721304550767,-0.18308691680431366,0.008304675227817087,315
317,154,649216,15.91,0.05300241,4193,0.005697131622582674,0.0,0.0004736375994980335,-0.30638745427131653,0.008304675227817087,316
318,154,651264,16.01,0.05567863,4206,-0.0019392649410292506,0.0,0.00013705925084650517,-0.32188862562179565,0.008304675227817087,317
319,154,653312,14.42,0.04514583,4219,0.0002817552303895354,-1.1920928955078125e-07,0.00010284020390827209,-0.3165293037891388,0.008304675227817087,318
320,154,655360,15.85,0.05922091,4232,-0.00032931502209976315,7.152557373046875e-07,9.448495984543115e-05,-0.298844575881958,0.008304675227817087,319
321,154,657408,16.71,0.06342786,4244,-0.00021595446742139757,1.7881393432617188e-07,0.00011478047963464633,-0.28798070549964905,0.008304675227817087,320
322,154,659456,15.23,0.04788761,4257,-6.400300480891019e-05,1.1920928955078125e-07,0.00013021158520132303,-0.26227468252182007,0.008304675227817087,321
323,154,661504,16.03,0.05496721,4270,-0.00024650496197864413,5.960464477539063e-08,9.138195309787989e-05,-0.26059627532958984,0.008304675227817087,322
324,154,663552,15.28,0.05575701999999999,4282,0.0003767584857996553,-1.1920928955078125e-07,7.668615580769256e-05,-0.25086551904678345,0.008304675227817087,323
325,154,665600,15.85,0.05391526,4295,0.0004672586510423571,-1.1920928955078125e-07,0.00012510031228885055,-0.27818819880485535,0.008304675227817087,324
326,154,667648,14.73,0.04800467,4308,-0.0006642902735620737,4.172325134277344e-07,8.526201418135315e-05,-0.3001934289932251,0.008304675227817087,325
327,154,669696,16.48,0.06563881,4321,-0.00047515411279164255,0.0,9.466423944104463e-05,-0.2598452866077423,0.008304675227817087,326
328,154,671744,14.73,0.04750616,4334,0.00011709226964740083,1.1920928955078125e-07,0.0001187312082038261,-0.22917452454566956,0.008304675227817087,327
329,155,673792,15.37,0.04944261,4346,-0.0005988363991491497,0.0,0.00011417250789236277,-0.23114901781082153,0.008304675227817087,328
330,154,675840,14.83,0.044420009999999996,4360,-0.00011068799358326942,-1.1920928955078125e-07,9.70756373135373e-05,-0.19990035891532898,0.008304675227817087,329
331,154,677888,15.91,0.05949216000000001,4373,7.992469181772321e-05,1.7881393432617188e-07,5.6724446039879695e-05,-0.19453170895576477,0.008304675227817087,330
332,155,679936,16.4,0.06334429,4386,0.00027640751795843244,0.0,0.00012645582319237292,-0.20527337491512299,0.008304675227817087,331
333,155,681984,15.35,0.05361628999999998,4399,-0.0006373689393512905,0.0,0.00014982807624619454,-0.2068500518798828,0.008304675227817087,332
334,155,684032,14.7,0.049917489999999995,4411,-0.00011586276377784088,5.960464477539063e-08,0.00011140073911519721,-0.17780308425426483,0.008304675227817087,333
335,155,686080,15.19,0.05079702,4424,-7.084935350576416e-05,-1.1920928955078125e-07,9.639991185395047e-05,-0.17402982711791992,0.008304675227817087,334
336,155,688128,15.54,0.06060773,4437,-0.0003759333922062069,1.7881393432617188e-07,8.636518759885803e-05,-0.1714104413986206,0.008304675227817087,335
337,155,690176,14.93,0.05053218,4450,-0.00019880695617757738,0.0,0.0001241859863512218,-0.15403862297534943,0.008304675227817087,336
338,155,692224,15.02,0.04548488,4462,-0.00045211840188130736,2.980232238769531e-07,7.911199645604938e-05,-0.14283066987991333,0.008304675227817087,337
339,155,694272,14.75,0.047134619999999995,4475,-7.349057705141604e-05,5.960464477539063e-08,4.869719487032853e-05,-0.13158980011940002,0.008304675227817087,338
340,155,696320,14.91,0.04672361999999999,4487,4.465118399821222e-05,-3.5762786865234375e-07,9.170771954813972e-05,-0.12514708936214447,0.008304675227817087,339
341,155,698368,14.61,0.046359,4500,-0.0002316770696779713,-2.384185791015625e-07,7.782258762745187e-05,-0.12958502769470215,0.008304675227817087,340
342,155,700416,14.46,0.04408098,4514,-0.00043448383803479373,5.960464477539063e-08,9.745325951371342e-05,-0.1184602752327919,0.008304675227817087,341
343,155,702464,14.41,0.0435896,4527,-0.0002273636928293854,0.0,8.270544640254229e-05,-0.10782647877931595,0.008304675227817087,342
344,155,704512,14.61,0.04268192,4540,-2.1090212612762116e-05,0.0,6.270235462579876e-05,-0.09913964569568634,0.008304675227817087,343
345,155,706560,14.52,0.042565099999999995,4553,-2.951540591311641e-05,0.0,9.481582674197853e-05,-0.1016056165099144,0.008304675227817087,344
346,155,708608,14.36,0.04111806,4567,-0.00037449781666509807,1.1920928955078125e-07,8.01837959443219e-05,-0.09556683897972107,0.008304675227817087,345
347,155,710656,14.5,0.042878859999999984,4579,0.00016311307263094932,-1.3113021850585938e-06,4.799371163244359e-05,-0.09288696199655533,0.008304675227817087,346
348,155,712704,15.19,0.05393038999999999,4592,-0.0001829955290304497,-2.384185791015625e-07,8.203268953366205e-05,-0.088846854865551,0.008304675227817087,347
349,155,714752,14.83,0.04688365,4605,0.0007311123772524297,0.0,0.0001620219263713807,-0.0965854600071907,0.008304675227817087,348
350,155,716800,15.4,0.051755789999999996,4618,-0.0011021572863683105,0.0,0.00020363376825116575,-0.09634062647819519,0.008304675227817087,349
351,155,718848,15.43,0.054219239999999995,4631,0.001277582487091422,1.1920928955078125e-07,0.0003716515493579209,-0.10294270515441895,0.008304675227817087,350
352,155,720896,14.31,0.041390079999999996,4643,-0.0032303924672305584,-1.1920928955078125e-07,0.0006667227135039866,-0.09389052540063858,0.008304675227817087,351
353,155,722944,14.46,0.04215198999999999,4656,0.0030498900450766087,1.1920928955078125e-07,0.0012057139538228512,-0.08672033995389938,0.008304675227817087,352
354,155,724992,15.79,0.056613420000000005,4669,-0.00528746098279953,-3.5762786865234375e-07,0.0020499597303569317,-0.11687104403972626,0.008304675227817087,353
355,155,727040,16.65,0.06756732,4682,0.009380724281072617,4.172325134277344e-07,0.0018245303072035313,-0.2169160544872284,0.008304675227817087,354
356,155,729088,15.39,0.05142833999999999,4695,-0.006273821461945772,-2.384185791015625e-07,0.0004513475578278303,-0.3424757719039917,0.008304675227817087,355
357,155,731136,15.44,0.05496035,4708,0.000674213923048228,0.0,0.00013055169256404042,-0.3474053740501404,0.008304675227817087,356
358,155,733184,15.38,0.05119533,4721,-0.0009727851720526814,-3.5762786865234375e-07,0.0001162960979854688,-0.29160526394844055,0.008304675227817087,357
359,155,735232,15.52,0.05447094999999999,4733,-0.00013272128126118332,-2.384185791015625e-07,9.505018533673137e-05,-0.24954582750797272,0.008304675227817087,358
360,155,737280,15.71,0.05366473000000001,4746,-0.00048143946332857013,2.384185791015625e-07,0.00011229728988837451,-0.24036185443401337,0.008304675227817087,359
361,155,739328,14.68,0.04469298,4759,-0.00048094699741341174,5.960464477539063e-08,0.00012047552445437759,-0.20865662395954132,0.008304675227817087,360
362,155,741376,14.62,0.043527710000000004,4772,-0.0005004107370041311,-1.3113021850585938e-05,8.165514009306207e-05,-0.18404895067214966,0.008304675227817087,361
363,155,743424,15.35,0.055350010000000005,4785,-0.00021481166186276823,3.5762786865234375e-07,8.607505878899246e-05,-0.16575133800506592,0.008304675227817087,362
364,155,745472,15.78,0.0582142,4797,0.0005344896926544607,5.960464477539063e-08,0.00010968366404995322,-0.15490783751010895,0.008304675227817087,363
365,155,747520,15.55,0.059450279999999994,4810,-3.0051092835492454e-05,2.384185791015625e-07,0.00011229040683247149,-0.17675574123859406,0.008304675227817087,364
366,155,749568,15.11,0.05347256000000001,4823,-3.300198295619339e-05,-3.5762786865234375e-07,0.0001325588091276586,-0.17343077063560486,0.008304675227817087,365
367,155,751616,14.56,0.044639410000000004,4837,-0.00039016001392155886,0.0,0.00011661222379188985,-0.17279036343097687,0.008304675227817087,366
368,155,753664,14.97,0.051817209999999995,4849,6.317571387626231e-05,2.384185791015625e-07,0.00010359377483837306,-0.15612265467643738,0.008304675227817087,367
369,155,755712,15.12,0.0478303,4862,4.09609783673659e-05,-1.1920928955078125e-07,0.00011428859579609707,-0.16131921112537384,0.008304675227817087,368
370,155,757760,16.25,0.06064722999999999,4874,-4.102503589820117e-05,-1.1920928955078125e-07,7.117244240362197e-05,-0.1603434532880783,0.008304675227817087,369
371,155,759808,15.06,0.04878626,4887,-0.00017125433078035712,-4.76837158203125e-07,9.642288932809606e-05,-0.16364941000938416,0.008304675227817087,370
372,155,761856,15.13,0.04738595,4900,-0.0002172704553231597,-3.5762786865234375e-07,8.435167546849698e-05,-0.14944161474704742,0.008304675227817087,371
